#Note - the user should implement his/her own light-curve quality cuts, and calculate his/her own mu values.  

Update 1a:  High-z HST SN distances were given here with a different format.  These have been removed. 
Update 1b: Small changes to the peculiar velocities were made from Hudson from 2M++ data.  These have <0.1% impact on H0.
Update 2: Small fix of output of DEC position of handful of CfA4 SNe.
Update 2b: Fixed the small fix of output of DEC position of handful of CfA4 SNe. 9/25/16
Update 3: Cut out id=15 as not used in Riess 2016
User note: This list does not have duplicate SNe removed - most of the SNe have the same name, but a handful of SDSS that have duplicates don't: (sdss=['16314','16392','16333','14318','17186','17784','7876’],truname=['2006oa','2006ob','2006on','2006py','2007hx','2007jg','2005ir’]).
User note: Intrinsic scatter and distance scatter due to redshift error is not included here. 11/14/2016

NVAR: 41 
VARNAMES: CID CIDint IDSURVEY TYPE FIELD zHD zHDERR z zERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB RA DECL TGAPMAX MU MUERR MUERR_NOSIGMB MURES MUPULL sbar cbar ERRCODE 
SN: 4577 4577 1 119 82N 0.36193 0.00001 0.36300 0.00001 10.5350 0.1690 9.8487 9.0225 6.4023 53648.121 0.780 0.4123 0.8247 -6.61325e-02 5.29014e-02 21.8501646273 7.55894e-02 3.26538031618e-05 2.41536e-06 7.91602e-03 -1.49612e-06 -3.45825e-08 79 66.8446 0.8531 38.475430 0.280617 0.280617   41.4401  0.2159  0.2159  0.005  0.022  0.403 -0.066 0 
SN: 5391 5391 1 120 82S 0.30021 0.00001 0.30090 0.00001 9.2990 8.90000e-02 9.2900 7.9537 7.3001 53658.766 0.385 0.3248 0.5455 -3.14526e-02 5.99830e-02 21.4647351649 7.96423e-02 4.65698326987e-05 3.63885e-06 6.76142e-03 -1.05212e-06 -1.19906e-07 77 63.9293 0.8566 52.341866 -1.094786 -1.094786   40.9349  0.1768  0.1768 -0.027 -0.152  0.365 -0.038 0 
SN: 5395 5395 1 120 82S 0.11635 0.00001 0.11700 0.00001 9.0800 7.50000e-02 60.3120 51.6909 29.3234 53663.879 0.151 1.1915 0.1368 -1.60062e-02 2.38685e-02 19.1851215307 4.80750e-02 0.000380153185962 1.70315e-05 2.77810e-04 -2.34611e-07 -3.07485e-07 63 46.3556 0.9426 49.640839 0.123269 0.123269   38.7287  0.0521  0.0521  0.049  0.948  1.148 -0.001 0 
SN: 5550 5550 1 120 82N 0.15492 0.00001 0.15629 0.00001 9.5640 9.40000e-02 60.3096 49.3377 27.8135 53671.469 0.196 1.9036 0.1986 -4.51811e-02 2.15887e-02 19.4526009823 2.94357e-02 0.000297133613303 7.14963e-06 3.69245e-04 -2.65253e-07 -1.13303e-07 46 29.8883 0.9684 3.598193 0.332968 0.332968   39.1864  0.0576  0.0576 -0.176 -3.057  2.189 -0.097 0 
SN: 5717 5717 1 120 82N+82S 0.25037 0.00001 0.25170 0.00001 9.4310 0.1160 14.6142 14.4228 13.7027 53664.203 0.325 1.4359 0.3492 -3.28178e-02 3.00672e-02 20.9889592089 3.69851e-02 7.21774236632e-05 2.33897e-06 3.10093e-03 -4.72008e-07 -4.61947e-08 68 38.3236 0.9990 17.895876 -0.005973 -0.005973   40.6189  0.0855  0.0855  0.101  1.185  1.236 -0.010 0 
SN: 5736 5736 1 120 82N+82S 0.25174 0.00001 0.25300 0.00001 10.4740 0.1790 15.2337 15.0292 11.0078 53665.754 0.296 -1.76399e-01 0.3182 -7.60519e-03 3.61175e-02 21.1791217234 4.34213e-02 6.05816601672e-05 2.57681e-06 2.49367e-03 -3.58147e-07 -6.54586e-08 73 54.3418 0.9498 22.862637 -0.631664 -0.631664   40.5052  0.0949  0.0949 -0.025 -0.265 -0.139 -0.015 0 
SN: 5751 5751 1 120 82N+82S 0.12928 0.00001 0.13056 0.00001 10.7800 8.40000e-02 45.2280 41.7463 37.4273 53666.031 0.121 0.6450 0.1088 0.1469 1.81514e-02 19.8576874069 2.52379e-02 0.000204605389236 4.88134e-06 3.65001e-04 -1.47593e-07 -7.03625e-08 93 86.0339 0.7086 11.634078 0.838125 0.838125   38.8198  0.0407  0.0407 -0.117 -2.870  0.738  0.104 0 
SN: 5844 5844 1 120 82N+82S 0.30929 0.00001 0.31080 0.00001 -9 -9 11.6015 11.3386 10.0803 53663.629 0.556 0.4052 0.5482 -1.41585e-01 4.15551e-02 21.2336785289 6.77978e-02 5.76126402329e-05 3.45009e-06 7.47949e-03 -8.95746e-07 -8.46556e-08 104 80.5155 0.9637 -32.213837 -0.843017 -0.843017   41.0565  0.1227  0.1227  0.014  0.110  0.376 -0.139 0 
SN: 6137 6137 1 120 82N 0.29888 0.00001 0.30010 0.00001 -9 -9 12.1382 9.4532 6.9065 53669.590 0.119 0.5074 0.7680 -1.52907e-01 5.10583e-02 21.1672955152 7.08825e-02 6.12482483212e-05 3.78548e-06 8.25686e-03 -1.15024e-06 -9.51025e-08 47 37.6382 0.8589 -52.063934 0.244725 0.244725   41.0395  0.1709  0.1709  0.084  0.494  0.287 -0.138 0 
SN: 6192 6192 1 120 82N 0.27091 0.00001 0.27247 0.00001 9.6390 0.1110 12.8553 11.1304 7.3421 53672.836 0.523 -1.94637e+00 0.8052 -6.38460e-02 4.99030e-02 21.4552681253 5.15122e-02 4.69797638953e-05 2.39148e-06 9.93938e-03 -8.88212e-07 -5.91158e-08 30 14.1501 0.9937 -11.535065 1.256894 1.256894   40.7078  0.1684  0.1684 -0.006 -0.037 -1.925 -0.065 0 
SN: 6249 6249 1 120 82N 0.29353 0.00001 0.29506 0.00001 10.0470 0.1070 12.4171 12.2655 8.5277 53675.410 0.356 0.6055 0.6533 2.54078e-02 4.52568e-02 21.5591071234 5.02403e-02 4.26938895777e-05 2.11496e-06 5.56664e-03 -7.11496e-07 -4.98651e-08 43 32.5372 0.8774 3.265469 -0.620192 -0.620192   40.8923  0.1527  0.1527 -0.020 -0.134  0.662  0.021 0 
SN: 6304 6304 1 120 82N 0.18979 0.00001 0.19093 0.00001 10.6560 5.50000e-02 28.5409 22.1262 14.0510 53673.090 0.277 -4.92239e-01 0.3899 6.96278e-02 2.95524e-02 20.724230825 3.51884e-02 9.21102822719e-05 3.16849e-06 2.91140e-03 -4.79664e-07 -7.02775e-08 54 46.5200 0.7552 26.497601 1.195887 1.195887   39.7666  0.0818  0.0818 -0.076 -0.930 -0.285  0.053 0 
SN: 6406 6406 1 120 82S 0.12376 0.00001 0.12449 0.00001 10.5490 5.40000e-02 45.2292 45.2290 29.3265 53674.777 0.107 0.1282 0.1331 -2.26298e-03 2.37384e-02 19.3470469708 4.88050e-02 0.000327485653803 1.51046e-05 5.11244e-04 -2.27929e-07 -2.72213e-07 63 59.2527 0.6106 46.088596 -1.063012 -1.063012   38.6992  0.0494  0.0494 -0.126 -2.541  0.214 -0.042 0 
SN: 6649 6649 1 120 82S 0.31288 0.00001 0.31400 0.00001 -9 -9 13.3476 11.2543 8.2215 53677.855 0.611 0.7602 0.6190 -9.08195e-02 4.34167e-02 21.2673372295 4.66041e-02 5.58567232858e-05 2.33208e-06 5.49826e-03 -7.88060e-07 -4.31126e-08 52 37.8559 0.9422 34.275818 0.534714 0.534714   40.9825  0.1483  0.1483 -0.086 -0.582  0.967 -0.108 0 
SN: 6699 6699 1 120 82N+82S 0.30915 0.00001 0.31060 0.00001 10.6550 0.1400 12.1264 10.8964 6.4256 53675.422 0.057 -6.40400e-01 0.6715 -1.42254e-01 4.85426e-02 21.4791095076 5.68408e-02 4.59591327826e-05 2.36728e-06 7.44237e-03 -8.88164e-07 -4.07316e-08 48 33.5764 0.9432 -37.185089 -1.057074 -1.057074   41.1576  0.1675  0.1675  0.116  0.694 -0.891 -0.121 0 
SN: 6780 6780 1 120 82N 0.20267 0.00001 0.20406 0.00001 11.2720 8.00000e-02 16.1654 14.8293 10.9136 53665.566 0.417 -1.73066e+00 0.3863 -4.14759e-02 4.62429e-02 20.7041303752 7.43530e-02 9.38288689545e-05 6.76019e-06 4.60502e-03 -8.94677e-07 -2.22786e-07 35 12.2782 0.9999 -31.931488 0.266982 0.266982   39.9176  0.1119  0.1119 -0.086 -0.771 -1.612 -0.065 0 
SN: 6933 6933 1 120 82N 0.21163 0.00001 0.21300 0.00001 -9 -9 32.8755 22.5898 14.8300 53679.867 0.040 8.02255e-02 0.2038 -2.11867e-02 3.25138e-02 20.5735635652 3.58894e-02 0.00010582221494 3.61810e-06 8.45620e-04 -2.59345e-07 -8.27667e-08 32 34.3016 0.4051 11.351676 1.075468 1.075468   39.9776  0.0842  0.0842 -0.131 -1.549  0.189 -0.064 0 
SN: 6936 6936 1 120 82S 0.17890 0.00001 0.18021 0.00001 10.2590 7.30000e-02 31.9145 22.5899 16.1653 53680.617 0.313 2.27865e-02 0.3085 -2.19601e-02 2.78486e-02 20.3033027782 3.96217e-02 0.000135732959881 5.09051e-06 1.44045e-03 -3.25015e-07 -9.34080e-08 36 28.0343 0.8260 -36.766205 -0.699862 -0.699862   39.7017  0.0763  0.0763 -0.002 -0.022  0.028 -0.023 0 
SN: 7143 7143 1 120 82N+82S 0.30354 0.00001 0.30514 0.00001 10.2800 0.1080 9.6007 8.0429 6.6637 53677.844 0.594 -4.70299e-01 0.6328 7.92612e-03 4.61424e-02 21.8966355239 5.30501e-02 3.12852237173e-05 1.74409e-06 6.39979e-03 -4.90378e-07 -3.93857e-08 88 52.5634 0.9993 -14.737671 -0.207461 -0.207461   41.1334  0.1507  0.1507  0.137  0.906 -0.788  0.034 0 
SN: 7473 7473 1 120 82S 0.21457 0.00001 0.21600 0.00001 8.9540 0.2750 29.3173 19.7093 13.6906 53679.559 0.248 -1.64247e-01 0.2892 -9.95369e-02 3.28848e-02 20.589358489 3.65666e-02 0.000104290570245 3.50530e-06 1.26773e-03 -3.19532e-07 -7.83526e-08 29 24.8816 0.6844 4.326284 -0.257361 -0.257361   40.2021  0.0902  0.0902  0.060  0.664 -0.244 -0.083 0 
SN: 7475 7475 1 120 82S 0.32045 0.00001 0.32200 0.00001 -9 -9 16.9195 13.3515 9.2786 53676.543 0.554 0.7184 0.6026 -1.70898e-01 4.00740e-02 21.1276241942 4.31165e-02 6.35230704157e-05 2.26815e-06 5.22930e-03 -7.47060e-07 -3.81248e-08 39 29.4568 0.8658 4.753377 -0.281560 -0.281560   41.0852  0.1380  0.1380 -0.047 -0.339  0.838 -0.180 0 
SN: 7512 7512 1 120 82S 0.21835 0.00001 0.21900 0.00001 -9 -9 16.1580 13.8814 9.9921 53682.523 0.371 0.5005 0.3810 -8.45348e-03 4.05820e-02 20.8416246092 6.58584e-02 8.26703982388e-05 5.24282e-06 2.24891e-03 -5.33550e-07 -1.40269e-07 40 36.4672 0.6301 52.090218 -0.326168 -0.326168   40.2651  0.1096  0.1096  0.089  0.814  0.351  0.013 0 
SN: 7876 7876 1 120 82N 0.07489 0.00001 0.07602 0.00001 10.3790 4.00000e-02 98.6988 90.4743 51.6931 53685.480 0.070 0.4728 9.20080e-02 -2.33672e-02 2.10254e-02 18.1271724727 3.13198e-02 0.00100722851562 2.93476e-05 2.14490e-04 -5.36165e-07 -4.67867e-07 31 53.8271 6.70823e-03 19.182375 0.794522 0.794522   37.5930  0.0476  0.0476 -0.091 -1.920  0.517 -0.057 64 
SN: 8046 8046 1 120 82S 0.25760 0.00001 0.25857 0.00001 11.3350 8.20000e-02 15.2324 10.1882 7.1540 53683.332 0.481 0.2378 0.4890 3.69916e-02 4.70106e-02 21.4027585467 5.11455e-02 4.93034879394e-05 2.51312e-06 3.86346e-03 -5.80182e-07 -5.78459e-08 34 13.4666 0.9994 39.116714 0.511179 0.511179   40.6486  0.1460  0.1460  0.064  0.441  0.136  0.052 0 
SN: 8213 8213 1 120 82N 0.18468 0.00001 0.18611 0.00001 10.5220 0.1470 20.4528 16.6657 12.8759 53683.734 0.297 -6.65846e-01 0.3366 0.1557 3.79613e-02 20.9271296394 4.75245e-02 7.64110811956e-05 3.72615e-06 2.60826e-03 -5.08274e-07 -9.65552e-08 31 20.7982 0.9171 -2.479187 -0.921480 -0.921480   39.6784  0.1006  0.1006 -0.103 -1.020 -0.512  0.128 0 
SN: 8719 8719 1 120 82S 0.11628 0.00001 0.11757 0.00001 9.3060 7.00000e-02 60.3127 54.2777 32.8801 53690.043 0.105 1.79693e-02 0.1557 -6.00062e-02 4.63014e-03 19.1448524308 2.12522e-02 0.000394512697376 7.73641e-06 4.59526e-05 -4.83419e-07 -8.82129e-09 28 37.3894 0.1105 7.721408 -0.718927 -0.718927   38.6606  0.0363  0.0363 -0.030 -0.832  0.127 -0.061 0 
SN: 10028 10028 1 119 82N 0.06480676680803299 0.00001 0.06539 0.00001 10.5970 7.50000e-02 90.4750 83.5157 22.1486 53693.637 0.176 -1.21553e+00 0.1784 1.17198e-02 2.48724e-02 18.0771334215 3.15208e-02 0.00105473604869 3.10792e-05 6.43323e-04 -1.31707e-06 -5.63395e-07 10 9.1768 0.5154 17.741789 0.276069 0.276069   37.1978  0.0618  0.0618 -0.142 -2.299 -1.072 -0.035 0 
SN: 10434 10434 1 120 82S 0.10288 0.00001 0.10416 0.00001 11.6020 8.40000e-02 60.3114 57.1364 33.9128 53696.461 0.052 -1.62358e-02 0.1613 -8.95182e-02 2.73169e-02 18.8673134376 5.95557e-02 0.000509440462141 2.81854e-05 7.98425e-04 -6.97274e-07 -5.80462e-07 14 7.0126 0.9342 -30.044159 -1.193738 -1.193738   38.4697  0.0578  0.0578  0.061  1.057 -0.064 -0.072 0 
SN: 10805 10805 1 120 82N 0.044610001146793365 0.00001 0.04525 0.00001 9.9900 4.40000e-02 180.9542 120.6353 35.0182 53698.688 0.117 -9.66477e-01 0.3868 5.96953e-02 2.59927e-02 17.2873915946 4.42125e-02 0.00218295138081 9.21922e-05 3.50573e-03 -1.19867e-05 -1.75543e-06 5 7.4253 0.2833 -15.072662 -0.013854 -0.013854   36.2942  0.0689  0.0689 -0.215 -3.122 -0.235  0.026 0 
SN: 11067 11067 1 120 82S 0.11680 0.00001 0.11776 0.00001 9.4350 6.70000e-02 90.4751 67.8522 36.1758 53702.832 0.384 1.7589 0.5021 -7.25012e-02 2.58231e-02 18.7438545518 3.38132e-02 0.00057077751306 1.64222e-05 5.87484e-03 -2.36524e-06 -2.96147e-07 12 2.8086 0.9968 33.518318 -0.239270 -0.239270   38.5420  0.0707  0.0707 -0.153 -2.158  2.423 -0.093 0 
SN: 11206 11206 1 120 82N 0.38174 0.00001 0.38338 0.00001 10.8030 0.1800 7.6820 6.0728 3.5191 53697.320 1.664 -1.47563e+00 0.9087 -2.07510e-01 9.13054e-02 21.8677579354 8.22538e-02 3.21303325487e-05 2.38476e-06 3.95735e-02 -9.61988e-07 -3.69323e-08 19 7.4625 0.9949 3.289755 1.145466 1.145466   41.6316  0.2642  0.2642  0.057  0.215 -1.496 -0.192 0 
SN: 11300 11300 1 120 82N 0.13552 0.00001 0.13684 0.00001 9.5420 8.10000e-02 40.1996 33.9129 23.0765 53699.500 0.034 -1.55181e+00 0.5906 8.28177e-02 3.05300e-02 20.0560841239 3.44079e-02 0.000170435122885 5.66428e-06 7.45277e-03 -1.02512e-06 -1.35285e-07 12 16.9773 0.1505 6.750446 -0.586694 -0.586694   38.9093  0.0843  0.0843 -0.138 -1.637 -0.920  0.064 0 
SN: 12843 12843 1 120 82N 0.16595 0.00001 0.16725 0.00001 11.2580 8.00000e-02 27.1175 26.4590 16.4106 53982.102 0.200 -9.97228e-01 0.3051 3.70225e-02 3.48732e-02 20.1761290872 5.22827e-02 0.000152598525687 7.76772e-06 3.54681e-03 -1.38705e-06 -2.05732e-07 43 26.1792 0.9799 -36.122009 -0.980346 -0.980346   39.2489  0.0847  0.0847 -0.275 -3.251 -0.538 -0.033 0 
SN: 12853 12853 1 120 82N 0.16817 0.00001 0.16940 0.00001 10.3640 7.20000e-02 35.0052 26.4563 18.0584 53979.254 0.331 -5.25478e-01 0.3533 -6.30974e-02 3.37377e-02 19.9070061726 6.90507e-02 0.000195519400899 1.27562e-05 2.92332e-03 -1.55930e-06 -3.08907e-07 44 38.1935 0.7179 -43.234528 0.723022 0.723022   39.3562  0.0875  0.0875 -0.199 -2.270 -0.080 -0.100 0 
SN: 12855 12855 1 120 82N 0.17063 0.00001 0.17200 0.00001 -9 -9 29.3172 20.4529 13.6947 53996.137 0.329 -1.89442e+00 0.3059 3.65792e-02 3.60202e-02 20.5512826453 4.69804e-02 0.000108013658793 4.97249e-06 7.96787e-04 -3.19798e-07 -1.28380e-07 37 35.1008 0.5583 -29.744507 0.716139 0.716139   39.4999  0.0949  0.0949 -0.092 -0.964 -1.752  0.010 0 
SN: 12860 12860 1 120 82N 0.12042 0.00001 0.12168 0.00001 10.6140 4.90000e-02 36.1744 35.0089 21.2629 53993.793 0.276 -3.06261e-01 0.2013 0.1361 2.86758e-02 19.9732439195 4.91046e-02 0.000183949687788 8.80264e-06 5.82952e-04 -1.90848e-07 -1.93854e-07 49 40.9877 0.7852 -36.305878 1.175795 1.175795   38.8356  0.0641  0.0641  0.064  1.005 -0.383  0.156 0 
SN: 12928 12928 1 120 82N 0.13868 0.00001 0.13970 0.00001 11.0310 7.50000e-02 40.2012 36.1762 20.4555 53972.914 1.190 -5.37918e-01 0.4025 -7.03343e-02 3.47902e-02 19.6062202456 6.91654e-02 0.000257930319775 1.67256e-05 -4.60125e-03 1.99874e-06 -4.44339e-07 35 17.9240 0.9926 -54.991058 -0.975747 -0.975747   39.0761  0.0990  0.0990 -0.020 -0.203 -0.476 -0.076 0 
SN: 12930 12930 1 120 82N 0.14606 0.00001 0.14717 0.00001 10.8960 5.50000e-02 40.1997 29.3272 18.3686 53979.691 0.364 1.8872 0.4024 1.56581e-02 3.49211e-02 19.6807651538 5.98097e-02 0.000240823837179 1.23523e-05 3.55161e-03 -2.16478e-06 -3.27478e-07 29 24.6691 0.7409 -50.317291 -0.474598 -0.474598   39.2236  0.0921  0.0921  0.004  0.044  1.880  0.016 0 
SN: 12971 12971 1 120 82S 0.23380 0.00001 0.23524 0.00001 11.5980 9.90000e-02 31.9089 24.0987 14.2361 53976.641 1.121 1.1756 0.5602 -9.12806e-02 3.67380e-02 20.455772725 3.98042e-02 0.000117945538678 4.15929e-06 -2.85387e-03 -2.75530e-07 -9.51832e-08 32 17.3850 0.9834 6.648417 -0.302136 -0.302136   40.2305  0.1354  0.1354 -0.121 -0.890  1.543 -0.116 0 
SN: 12977 12977 1 120 82S 0.24643 0.00001 0.24780 0.00001 9.6140 9.50000e-02 22.5836 18.0528 13.0223 53994.895 0.807 7.78738e-02 0.4989 -5.05672e-02 3.90613e-02 20.885848212 3.93395e-02 7.93675510448e-05 2.95243e-06 -8.10191e-04 -2.55757e-07 -7.19997e-08 41 22.7497 0.9933 13.695533 -0.250955 -0.250955   40.3807  0.1294  0.1294 -0.098 -0.760  0.321 -0.074 0 
SN: 13025 13025 1 120 82N+82S 0.22286 0.00001 0.22436 0.00001 10.8360 5.20000e-02 15.4433 15.2329 14.6261 53990.676 0.453 0.7387 0.3108 3.34986e-02 3.37990e-02 20.9932368593 5.50956e-02 7.18958871217e-05 3.81432e-06 1.58275e-03 -3.49402e-07 -8.80867e-08 77 51.2376 0.9896 -18.432800 0.415785 0.415785   40.3200  0.0897  0.0897  0.085  0.947  0.594  0.054 0 
SN: 13045 13045 1 120 82S 0.17915 0.00001 0.18060 0.00001 10.5740 6.30000e-02 24.1011 21.6873 14.4340 53993.332 0.708 -1.08909e-01 0.3837 5.44678e-02 3.32280e-02 20.4390836593 4.86413e-02 0.000119771915385 5.66492e-06 -2.03396e-04 1.16511e-07 -1.39654e-07 52 80.6175 8.57231e-03 -14.975128 0.537593 0.537593   39.5822  0.0904  0.0904 -0.128 -1.412  0.207  0.020 64 
SN: 13070 13070 1 120 82S 0.19718 0.00001 0.19863 0.00001 10.2670 5.30000e-02 31.9140 25.8282 15.9270 53986.598 0.254 0.9601 0.2749 -1.42097e-01 3.21729e-02 20.0165077804 4.38461e-02 0.000176764060394 6.88338e-06 2.23524e-03 -1.11070e-06 -1.63906e-07 44 35.8512 0.8042 -2.214996 -0.746445 -0.746445   39.9186  0.0833  0.0833 -0.020 -0.238  0.992 -0.148 0 
SN: 13072 13072 1 120 82S 0.22916 0.00001 0.23063 0.00001 10.8740 54.9600 16.1583 15.9186 11.1255 53988.949 0.485 0.4368 0.4061 -1.54856e-02 4.51957e-02 20.841953655 6.67240e-02 8.26421154756e-05 5.31317e-06 3.77881e-03 -1.10583e-06 -1.59642e-07 37 20.1900 0.9889 -25.040710 0.024393 0.024393   40.2783  0.1246  0.1246 -0.024 -0.194  0.479 -0.022 0 
SN: 13099 13099 1 120 82S 0.26451 0.00001 0.26603 0.00001 10.8600 8.00000e-02 14.4297 11.6221 8.5396 53995.195 1.167 0.3697 0.7491 -2.46758e-02 4.61770e-02 21.279811176 5.18135e-02 5.52194943919e-05 2.74574e-06 1.07191e-04 -2.64797e-07 -6.99597e-08 44 52.6174 0.1750 -0.181396 -1.250436 -1.250436   40.7352  0.1650  0.1650  0.080  0.488  0.127 -0.009 0 
SN: 13135 13135 1 120 82N+82S 0.10337 0.00001 0.10467 0.00001 11.1340 8.10000e-02 72.3765 63.8598 60.3107 54003.621 0.060 -1.40439e+00 7.00302e-02 -5.18583e-02 1.56934e-02 19.0952165591 2.44807e-02 0.000412969445846 9.31729e-06 2.82636e-05 -8.48551e-08 -1.07964e-07 118 103.4042 0.8286 4.172144 -0.424635 -0.424635   38.3865  0.0366  0.0366 -0.033 -0.911 -1.383 -0.064 0 
SN: 13305 13305 1 120 82N 0.21338 0.00001 0.21481 0.00001 10.0550 7.30000e-02 23.0709 20.0715 13.8727 54003.898 0.270 1.0009 0.3048 -1.32989e-02 3.39614e-02 20.5621911138 4.58668e-02 0.000106931945822 4.57301e-06 1.28933e-03 -5.22992e-07 -1.07518e-07 49 40.5815 0.8266 -28.899567 0.691105 0.691105   40.0708  0.0931  0.0931 -0.058 -0.624  1.099 -0.029 0 
SN: 13354 13354 1 120 82N 0.15653 0.00001 0.15763 0.00001 10.4720 7.00000e-02 41.7396 37.4221 25.2186 54006.586 0.173 1.0525 0.1664 8.76307e-02 2.74034e-02 20.0376553081 3.67812e-02 0.000173352903975 6.03828e-06 5.24877e-04 -2.40964e-07 -1.29779e-07 56 71.8475 7.53004e-02 27.564737 -0.887353 -0.887353   39.2405  0.0642  0.0642 -0.142 -2.217  1.183  0.037 0 
SN: 13506 13506 1 120 82S 0.24340 0.00001 0.24462 0.00001 10.1900 8.10000e-02 13.3365 10.3640 8.7215 54000.598 0.544 -1.31426e-01 0.6585 0.1368 4.76980e-02 21.6599580448 5.81997e-02 3.89056898205e-05 2.41482e-06 6.98887e-03 -9.33386e-07 -7.41411e-08 50 56.0438 0.2914 25.243225 -0.727912 -0.727912   40.5447  0.1527  0.1527  0.097  0.638 -0.400  0.153 0 
SN: 13511 13511 1 120 82S 0.23652 0.00001 0.23744 0.00001 11.4110 0.1220 15.6753 14.6150 9.6909 54002.637 0.325 -1.53480e+00 0.4636 -9.60018e-02 4.12087e-02 21.173204877 4.74973e-02 6.09136264278e-05 2.69151e-06 3.64916e-03 -6.36939e-07 -6.84322e-08 53 53.8917 0.4786 40.612244 -0.794194 -0.794194   40.5831  0.1236  0.1236  0.209  1.692 -1.945 -0.048 0 
SN: 13641 13641 1 120 82N 0.20852 0.00001 0.21000 0.00001 -9 -9 24.6459 24.0995 15.0309 54004.855 0.297 1.0357 0.2928 -3.28167e-02 3.30583e-02 20.4725301078 4.34632e-02 0.000116138108832 4.66989e-06 8.79480e-04 -4.24696e-07 -1.08461e-07 47 36.0313 0.8777 -14.781342 -0.981219 -0.981219   40.0465  0.0903  0.0903 -0.027 -0.301  1.082 -0.041 0 
SN: 13655 13655 1 120 82N 0.25104 0.00001 0.25200 0.00001 11.2380 0.1320 11.5890 10.7742 7.3251 53999.875 0.571 -1.30035e+00 0.6217 8.41752e-02 5.01249e-02 21.8020947506 5.32070e-02 3.41310190168e-05 1.94804e-06 4.24372e-03 -5.61218e-07 -5.64098e-08 52 37.3147 0.9378 39.020111 -0.994258 -0.994258   40.6863  0.1605  0.1605  0.166  1.033 -1.676  0.119 0 
SN: 13727 13727 1 120 82S 0.22534 0.00001 0.22664 0.00001 9.9530 8.40000e-02 23.5698 17.7622 11.6187 54004.953 0.184 1.3215 0.3469 -5.25889e-02 3.87542e-02 20.5389615023 6.28203e-02 0.0001092497524 6.20304e-06 2.09538e-03 -6.41697e-07 -1.59695e-07 46 45.9905 0.4727 -42.411957 0.932557 0.932557   40.2142  0.1035  0.1035 -0.046 -0.441  1.395 -0.065 0 
SN: 13757 13757 1 120 82S 0.28742 0.00001 0.28900 0.00001 -9 -9 18.6776 16.1538 11.3589 53993.637 0.614 1.2093 0.4471 -1.69525e-01 4.25504e-02 20.81541741 4.97864e-02 8.46907556673e-05 3.38333e-06 1.79356e-03 -6.01368e-07 -7.78118e-08 62 51.4904 0.8497 -9.876953 -1.157918 -1.157918   40.8374  0.1327  0.1327 -0.023 -0.176  1.251 -0.176 0 
SN: 13830 13830 1 120 82S 0.32984 0.00001 0.33147 0.00001 11.1740 7.50000e-02 11.6047 8.8052 7.9999 53991.000 0.760 1.2583 0.6521 -2.35337e-02 5.41882e-02 21.3337119616 7.76640e-02 5.25429692203e-05 3.73870e-06 1.16846e-02 -1.81028e-06 -1.14019e-07 61 41.2931 0.9802 -8.438385 -0.382330 -0.382330   40.9100  0.1681  0.1681 -0.295 -1.756  1.895 -0.077 0 
SN: 13835 13835 1 120 82S 0.24603 0.00001 0.24749 0.00001 10.5070 6.00000e-02 23.5747 19.3482 12.4293 54011.469 0.272 0.6414 0.2553 -7.73770e-02 3.51419e-02 20.7783367178 3.72245e-02 8.76301059841e-05 2.99308e-06 1.23739e-03 -2.72881e-07 -6.94802e-08 51 36.9289 0.9305 6.059592 -0.248315 -0.248315   40.4352  0.0952  0.0952 -0.041 -0.429  0.682 -0.090 0 
SN: 13894 13894 1 120 82N 0.11966 0.00001 0.12100 0.00001 9.4240 0.1050 33.9081 31.0037 20.4539 54013.684 0.150 0.7370 0.1696 0.1610 2.77292e-02 20.0771143497 4.92952e-02 0.000167165540309 7.98306e-06 7.04742e-04 -2.51743e-07 -1.70071e-07 70 56.9556 0.8691 1.690501 -0.036857 -0.036857   39.0084  0.0603  0.0603  0.250  4.150  0.499  0.242 0 
SN: 13934 13934 1 120 82N 0.32931 0.00001 0.33093 0.00001 10.7910 0.1190 6.2825 6.0577 5.2036 54007.391 0.929 -7.16379e-01 0.8506 -1.06285e-01 7.51694e-02 21.9325493479 9.09918e-02 3.02665595641e-05 2.68082e-06 1.27747e-02 -1.23746e-06 -5.96905e-08 69 41.0291 0.9970 -17.889160 -0.435432 -0.435432   41.4890  0.2565  0.2565  0.288  1.123 -1.179 -0.047 0 
SN: 14157 14157 1 120 82S 0.21082 0.00001 0.21150 0.00001 11.1270 6.20000e-02 32.8771 22.5882 14.6280 54013.941 0.260 1.1543 0.2743 -6.17583e-02 3.54982e-02 20.1797607052 6.82083e-02 0.000152091329243 9.52167e-06 9.66716e-04 -5.59745e-07 -2.42746e-07 62 76.6587 9.96100e-02 51.136597 1.022300 1.022300   39.8600  0.0880  0.0880 -0.231 -2.625  1.500 -0.123 0 
